cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
3570295,491,"InChI=1S/C15H22O5/c1-8-3-4-14(6-16)9(5-8)20-12-10(17)11(18)13(14,2)15(12)7-19-15/h5,9-12,16-18H,3-4,6-7H2,1-2H3",CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)O)C)CO,CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)O)C)CO,PXEBOIUZEXXBGH-UHFFFAOYSA-N,"2-(hydroxymethyl)-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-10,11-diol",189 - 191 °C
5318825,491,"InChI=1S/C19H19NO3/c1-10-7-13-12-8-16(22-4)15(21)9-14(12)20-17(13)11-5-6-19(2,3)23-18(10)11/h5-9,20-21H,1-4H3",CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=CC(=C(C=C42)OC)O,CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=CC(=C(C=C42)OC)O,CZZZOTXCAIDYOZ-UHFFFAOYSA-N,"8-methoxy-3,3,5-trimethyl-11H-pyrano[3,2-a]carbazol-9-ol",183 - 185 °C
73193397,491,"InChI=1S/C15H14O6/c1-15-13(21-15)12(20-14(15)17)10-8(18-2)5-3-7-4-6-9(16)19-11(7)10/h3-6,12-14,17H,1-2H3",CC12C(O1)C(OC2O)C3=C(C=CC4=C3OC(=O)C=C4)OC,CC12C(O1)C(OC2O)C3=C(C=CC4=C3OC(=O)C=C4)OC,VUIRVFUCVWAGFV-UHFFFAOYSA-N,"8-(4-hydroxy-5-methyl-3,6-dioxabicyclo[3.1.0]hexan-2-yl)-7-methoxychromen-2-one",200 - 203 °C
131752229,491,"InChI=1S/C16H20O6/c1-7-12-11(21-9(3)17)5-16(4,19)10-6-20-8(2)13(10)14(12)22-15(7)18/h6-7,11-12,14,19H,5H2,1-4H3",CC1C2C(CC(C3=COC(=C3C2OC1=O)C)(C)O)OC(=O)C,CC1C2C(CC(C3=COC(=C3C2OC1=O)C)(C)O)OC(=O)C,KOUVNGDGNNAPQW-UHFFFAOYSA-N,"(9-hydroxy-5,9,13-trimethyl-4-oxo-3,12-dioxatricyclo[8.3.0.02,6]trideca-1(13),10-dien-7-yl) acetate",219 - 221 °C
131752410,491,"InChI=1S/C20H23NO3/c22-20(21-13-7-8-14-21)10-6-4-2-1-3-5-9-17-11-12-18-19(15-17)24-16-23-18/h2,4-6,9-12,15H,1,3,7-8,13-14,16H2/b4-2+,9-5-,10-6+",C1CCN(C1)C(=O)/C=C/C=C/CC/C=C\C2=CC3=C(C=C2)OCO3,C1CCN(C1)C(=O)C=CC=CCCC=CC2=CC3=C(C=C2)OCO3,XWQSYLYFCJTIEL-JWXNOOABSA-N,"(2E,4E,8Z)-9-(1,3-benzodioxol-5-yl)-1-pyrrolidin-1-ylnona-2,4,8-trien-1-one",105 - 106 °C
4634,490,"InChI=1S/C22H31NO3/c1-3-23(4-2)17-11-12-18-26-21(24)22(25,19-13-7-5-8-14-19)20-15-9-6-10-16-20/h5,7-8,13-14,20,25H,3-4,6,9-10,15-18H2,1-2H3",CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,XIQVNETUBQGFHX-UHFFFAOYSA-N,4-(diethylamino)but-2-ynyl 2-cyclohexyl-2-hydroxy-2-phenylacetate,122-124
4679,490,"InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)",COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N,"6-(difluoromethoxy)-2-[(3,4-dimethoxypyridin-2-yl)methylsulfinyl]-1H-benzimidazole",149-150
68149,490,"InChI=1S/C35H68O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-34(37)39-31-33(36)32-40-35(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h33,36H,3-32H2,1-2H3",CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)O,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)O,GFAZGHREJPXDMH-UHFFFAOYSA-N,(3-hexadecanoyloxy-2-hydroxypropyl) hexadecanoate,73 - 74 °C
92751,490,"InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1,4,6-8,13,15-16H,2H2,(H,17,18)(H,11,14,19)/t4-,6-,7-,8-/m1/s1",C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,C1=C(N(C(=O)NC1=O)C2C(C(C(O2)CO)O)O)C(=O)O,FKCRAVPPBFWEJD-XVFCMESISA-N,"3-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,6-dioxopyrimidine-4-carboxylic acid",> 400 °C
5462501,490,"InChI=1S/C18H24N2O5/c1-12(16(21)20-11-5-8-15(20)18(24)25)19-14(17(22)23)10-9-13-6-3-2-4-7-13/h2-4,6-7,12,14-15,19H,5,8-11H2,1H3,(H,22,23)(H,24,25)/t12-,14-,15-/m0/s1",C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,CC(C(=O)N1CCCC1C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O,LZFZMUMEGBBDTC-QEJZJMRPSA-N,(2S)-1-[(2S)-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]propanoyl]pyrrolidine-2-carboxylic acid,148 - 151 °C
12305191,490,"InChI=1S/C20H20O5/c1-12(2)7-8-24-15-5-3-13(4-6-15)18-11-17(23)20-16(22)9-14(21)10-19(20)25-18/h3-7,9-10,18,21-22H,8,11H2,1-2H3",CC(=CCOC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C,CC(=CCOC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C,GYSDUVRPSWKYDJ-UHFFFAOYSA-N,"5,7-dihydroxy-2-[4-(3-methylbut-2-enoxy)phenyl]-2,3-dihydrochromen-4-one",151 - 152 °C
85214158,490,"InChI=1S/C14H18O5/c1-3-8-9-11(15)19-10(8)14(17)12(2)7(6-18-14)4-5-13(9,12)16/h3,7-10,16-17H,1,4-6H2,2H3",CC12C3CCC1(C4C(C(C2(OC3)O)OC4=O)C=C)O,CC12C3CCC1(C4C(C(C2(OC3)O)OC4=O)C=C)O,OZRZMHKATMSFPV-UHFFFAOYSA-N,"13-ethenyl-1,7-dihydroxy-12-methyl-2,10-dioxatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",147 °C
3450,489,"InChI=1S/C30H60N3O3/c1-10-31(11-2,12-3)22-25-34-28-20-19-21-29(35-26-23-32(13-4,14-5)15-6)30(28)36-27-24-33(16-7,17-8)18-9/h19-21H,10-18,22-27H2,1-9H3/q+3",CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD-UHFFFAOYSA-N,"2-[2,3-bis[2-(triethylazaniumyl)ethoxy]phenoxy]ethyl-triethylazanium",147.5 °C
4831,489,"InChI=1S/C14H17N5O3/c1-2-18-8-10(13(21)22)11(20)9-7-16-14(17-12(9)18)19-5-3-15-4-6-19/h7-8,15H,2-6H2,1H3,(H,21,22)",CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,JOHZPMXAZQZXHR-UHFFFAOYSA-N,"8-ethyl-5-oxo-2-piperazin-1-ylpyrido[2,3-d]pyrimidine-6-carboxylic acid",253 - 255 °C
6172,489,"InChI=1S/C30H60N3O3.3HI/c1-10-31(11-2,12-3)22-25-34-28-20-19-21-29(35-26-23-32(13-4,14-5)15-6)30(28)36-27-24-33(16-7,17-8)18-9;;;/h19-21H,10-18,22-27H2,1-9H3;3*1H/q+3;;;/p-3",CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],REEUVFCVXKWOFE-UHFFFAOYSA-K,"2-[2,3-bis[2-(triethylazaniumyl)ethoxy]phenoxy]ethyl-triethylazanium;triiodide",152-153
10234,489,"InChI=1S/C15H18N2O6/c1-5-10(4)12-7-11(16(19)20)8-13(17(21)22)15(12)23-14(18)6-9(2)3/h6-8,10H,5H2,1-4H3",CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C=C(C)C,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C=C(C)C,ZRDUSMYWDRPZRM-UHFFFAOYSA-N,"(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate",66-67 °C
57697,489,"InChI=1S/C10H8N6O/c1-6-3-2-4-16-9(6)11-5-7(10(16)17)8-12-14-15-13-8/h2-5H,1H3,(H,12,13,14,15)",CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3,CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3,HIANJWSAHKJQTH-UHFFFAOYSA-N,"9-methyl-3-(2H-tetrazol-5-yl)pyrido[1,2-a]pyrimidin-4-one",310-311 °C (decomposes)
480777,489,"InChI=1S/C21H22O5/c1-12(2)5-7-15-18(24-3)11-20-16(21(15)25-4)10-19(26-20)14-8-6-13(22)9-17(14)23/h5-6,8-11,22-23H,7H2,1-4H3",CC(=CCC1=C(C=C2C(=C1OC)C=C(O2)C3=C(C=C(C=C3)O)O)OC)C,CC(=CCC1=C(C=C2C(=C1OC)C=C(O2)C3=C(C=C(C=C3)O)O)OC)C,DKVBYQAVNNRVNN-UHFFFAOYSA-N,"4-[4,6-dimethoxy-5-(3-methylbut-2-enyl)-1-benzofuran-2-yl]benzene-1,3-diol",125 - 127 °C
638391,489,"InChI=1S/C20H14O3/c1-23-14-8-5-12(6-9-14)15-10-7-13-3-2-4-16-19(13)17(15)11-18(21)20(16)22/h2-11,21H,1H3",COC1=CC=C(C=C1)C2=C3C=C(C(=O)C4=CC=CC(=C43)C=C2)O,COC1=CC=C(C=C1)C2=C3C=C(C(=O)C4=CC=CC(=C43)C=C2)O,PVZKBQMWQRUUFI-UHFFFAOYSA-N,2-hydroxy-4-(4-methoxyphenyl)phenalen-1-one,222 - 223 °C
6325654,489,"InChI=1S/C20H19NO3/c22-18-12-15(21-17-8-4-3-7-16(17)18)6-2-1-5-14-9-10-19-20(11-14)24-13-23-19/h3-4,7-12H,1-2,5-6,13H2,(H,21,22)",C1OC2=C(O1)C=C(C=C2)CCCCC3=CC(=O)C4=CC=CC=C4N3,C1OC2=C(O1)C=C(C=C2)CCCCC3=CC(=O)C4=CC=CC=C4N3,WVIITJBBQPBPEB-UHFFFAOYSA-N,"2-[4-(1,3-benzodioxol-5-yl)butyl]-1H-quinolin-4-one",224 °C
131752039,489,"InChI=1S/C17H24O4/c1-10-6-5-7-11(2)9-15-16(12(3)17(19)21-15)14(8-10)20-13(4)18/h6,9,12,14-16H,5,7-8H2,1-4H3/b10-6+,11-9+",CC1C2C(C/C(=C/CC/C(=C/C2OC1=O)/C)/C)OC(=O)C,CC1C2C(CC(=CCCC(=CC2OC1=O)C)C)OC(=O)C,MNQOAYZWZSDAKZ-BBYAVRKXSA-N,"[(6E,10E)-3,6,10-trimethyl-2-oxo-3a,4,5,8,9,11a-hexahydro-3H-cyclodeca[b]furan-4-yl] acetate",125 °C
2353,488,"InChI=1S/C20H18NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,7-10H,5-6,11H2,1-2H3/q+1",COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,YBHILYKTIRIUTE-UHFFFAOYSA-N,"16,17-dimethoxy-5,7-dioxa-13-azoniapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-1(13),2,4(8),9,14,16,18,20-octaene",145°C
2809,488,"InChI=1S/C16H11ClN2O3/c17-10-6-7-12-11(8-10)13(9-4-2-1-3-5-9)19-14(16(21)22)15(20)18-12/h1-8,14H,(H,18,20)(H,21,22)",C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,XDDJGVMJFWAHJX-UHFFFAOYSA-N,"7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepine-3-carboxylic acid",228-235°C
4440434,488,"InChI=1S/C19H19NO4/c1-20-4-3-10-7-16-19(24-9-23-16)18-12-8-15(22-2)14(21)6-11(12)5-13(20)17(10)18/h6-8,13,21H,3-5,9H2,1-2H3",CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)O)OCO3,CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)O)OCO3,MPWZJVCAMFAIGV-UHFFFAOYSA-N,"17-methoxy-11-methyl-3,5-dioxa-11-azapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,14,16,18-hexaen-16-ol",210 - 212 °C
4484219,488,"InChI=1S/C20H20O4/c1-20(2)8-7-16-18(24-20)6-3-12-9-13(11-23-19(12)16)15-5-4-14(21)10-17(15)22/h3-8,10,13,21-22H,9,11H2,1-2H3",CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C,LBQIJVLKGVZRIW-UHFFFAOYSA-N,"4-(8,8-dimethyl-3,4-dihydro-2H-pyrano[2,3-f]chromen-3-yl)benzene-1,3-diol",154 - 155 °C
5280343,488,"InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H",C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one","601 to 603 °F (NTP, 1992)"
5281071,488,"InChI=1S/C21H23NO3/c1-22(2)11-5-8-18-17-7-4-3-6-16(17)14-25-20-10-9-15(12-19(18)20)13-21(23)24/h3-4,6-10,12H,5,11,13-14H2,1-2H3,(H,23,24)/b18-8-",CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,JBIMVDZLSHOPLA-LSCVHKIXSA-N,2-[(11Z)-11-[3-(dimethylamino)propylidene]-6H-benzo[c][1]benzoxepin-2-yl]acetic acid,248 °C
5281670,488,"InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H",C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,YXOLAZRVSSWPPT-UHFFFAOYSA-N,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",303 - 304 °C
9926791,488,"InChI=1S/C16H20N6O/c1-11-5-8-22(14(23)3-6-17)9-13(11)21(2)16-12-4-7-18-15(12)19-10-20-16/h4,7,10-11,13H,3,5,8-9H2,1-2H3,(H,18,19,20)/t11-,13+/m1/s1",C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,UJLAWZDWDVHWOW-YPMHNXCESA-N,"3-[(3R,4R)-4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl]-3-oxopropanenitrile",White crystalline solid. MP: 199-206 °C /Tofacitinib monocitrate/
11438278,488,"InChI=1S/C18H15NO4/c1-2-19-12-3-10-5-13-14(21-7-20-13)6-11(10)17-16(12)9(1)4-15-18(17)23-8-22-15/h4-6,12,19H,1-3,7-8H2",C1CNC2CC3=CC4=C(C=C3C5=C2C1=CC6=C5OCO6)OCO4,C1CNC2CC3=CC4=C(C=C3C5=C2C1=CC6=C5OCO6)OCO4,OMIDMWVBRZAVMK-UHFFFAOYSA-N,"5,7,19,21-tetraoxa-13-azahexacyclo[10.10.1.02,10.04,8.016,23.018,22]tricosa-1(23),2,4(8),9,16,18(22)-hexaene",219 - 221 °C
12308892,488,"InChI=1S/C17H19NO3/c1-21-13-3-2-12-5-7-18-6-4-11-8-15(19)16(20)9-14(11)17(12,18)10-13/h2-3,5,8-9,13,19-20H,4,6-7,10H2,1H3",COC1CC23C(=CCN2CCC4=CC(=C(C=C34)O)O)C=C1,COC1CC23C(=CCN2CCC4=CC(=C(C=C34)O)O)C=C1,GNBQGLMYBIWCOO-UHFFFAOYSA-N,"2-methoxy-2,6,8,9-tetrahydro-1H-indolo[7a,1-a]isoquinoline-11,12-diol",241 - 242 °C
13891870,488,"InChI=1S/C18H17NO4/c1-19(21)7-6-10-8-13-18(23-9-22-13)15-11-4-2-3-5-12(11)17(20)16(19)14(10)15/h2-5,8,16-17,20H,6-7,9H2,1H3",C[N+]1(CCC2=CC3=C(C4=C2C1C(C5=CC=CC=C54)O)OCO3)[O-],C[N+]1(CCC2=CC3=C(C4=C2C1C(C5=CC=CC=C54)O)OCO3)[O-],PQQSHMZUVWGXSV-UHFFFAOYSA-N,"11-methyl-11-oxido-3,5-dioxa-11-azoniapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,14,16,18-hexaen-13-ol",177 - 179 °C
44257476,488,"InChI=1S/C17H14O7/c1-20-17-9(18)3-13-14(15(17)19)16-8(5-21-13)7-2-11-12(23-6-22-11)4-10(7)24-16/h2-4,8,16,18-19H,5-6H2,1H3",COC1=C(C2=C(C=C1O)OCC3C2OC4=CC5=C(C=C34)OCO5)O,COC1=C(C2=C(C=C1O)OCC3C2OC4=CC5=C(C=C34)OCO5)O,PCVFSIAOIHIYNK-UHFFFAOYSA-N,"15-methoxy-5,7,11,19-tetraoxapentacyclo[10.8.0.02,10.04,8.013,18]icosa-2,4(8),9,13(18),14,16-hexaene-14,16-diol",132 - 134 °C
45934446,488,"InChI=1S/C21H22O4/c1-5-21(2,3)17-12-15(20(25-4)13-19(17)24)8-11-18(23)14-6-9-16(22)10-7-14/h5-13,22,24H,1H2,2-4H3/b11-8-",CC(C)(C=C)C1=C(C=C(C(=C1)/C=C\C(=O)C2=CC=C(C=C2)O)OC)O,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)OC)O,KAZSKMJFUPEHHW-FLIBITNWSA-N,(Z)-3-[4-hydroxy-2-methoxy-5-(2-methylbut-3-en-2-yl)phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one,101 - 102 °C
69523059,488,"InChI=1S/C19H19NO4/c1-20-4-3-10-6-14(21)19(22-2)18-12-8-16-15(23-9-24-16)7-11(12)5-13(20)17(10)18/h6-8,13,21H,3-5,9H2,1-2H3",CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)O,CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)O,OGJUMNZGTZWIBO-UHFFFAOYSA-N,"19-methoxy-13-methyl-5,7-dioxa-13-azapentacyclo[10.7.1.02,10.04,8.016,20]icosa-1(20),2,4(8),9,16,18-hexaen-18-ol",85 °C
85117145,488,"InChI=1S/C17H32N4O7.Gd/c1-14(22)10-18-2-4-19(11-15(23)24)6-8-21(13-17(27)28)9-7-20(5-3-18)12-16(25)26;/h14,22H,2-13H2,1H3,(H,23,24)(H,25,26)(H,27,28);",CC(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O.[Gd],CC(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O.[Gd],ZGFNGGUWNROSAD-UHFFFAOYSA-N,"2-[4,7-bis(carboxymethyl)-10-(2-hydroxypropyl)-1,4,7,10-tetrazacyclododec-1-yl]acetic acid;gadolinium",>225 °C
131751096,488,"InChI=1S/C15H18O3/c1-8-4-10(16)6-15(3)7-13-11(5-12(8)15)9(2)14(17)18-13/h5,8,11,13H,2,4,6-7H2,1,3H3",CC1CC(=O)CC2(C1=CC3C(C2)OC(=O)C3=C)C,CC1CC(=O)CC2(C1=CC3C(C2)OC(=O)C3=C)C,DSTJGYCTYZXZNH-UHFFFAOYSA-N,"5,8a-dimethyl-3-methylidene-3a,5,6,8,9,9a-hexahydrobenzo[f][1]benzofuran-2,7-dione",152 - 153 °C
131753015,488,"InChI=1S/C15H19ClO4/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h8-10,12-13,19H,1,3-6H2,2H3",CC1C2C(CC1=O)C(=C)CCC3C2OC(=O)C3(CCl)O,CC1C2C(CC1=O)C(=C)CCC3C2OC(=O)C3(CCl)O,RXUIKPFKVDKIDO-UHFFFAOYSA-N,"3-(chloromethyl)-3-hydroxy-9-methyl-6-methylidene-3a,4,5,6a,7,9,9a,9b-octahydroazuleno[4,5-b]furan-2,8-dione",228 - 230 °C
3156,487,"InChI=1S/C24H30N2O2/c1-2-26-19-22(13-14-25-15-17-28-18-16-25)24(23(26)27,20-9-5-3-6-10-20)21-11-7-4-8-12-21/h3-12,22H,2,13-19H2,1H3",CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,XFDJYSQDBULQSI-UHFFFAOYSA-N,"1-ethyl-4-(2-morpholin-4-ylethyl)-3,3-diphenylpyrrolidin-2-one",217-219
5719,487,"InChI=1S/C17H15N5O/c1-3-21(12(2)23)15-6-4-5-13(9-15)16-7-8-19-17-14(10-18)11-20-22(16)17/h4-9,11H,3H2,1-2H3",CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,HUNXMJYCHXQEGX-UHFFFAOYSA-N,"N-[3-(3-cyanopyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-N-ethylacetamide",157-159 °C
8266,487,"InChI=1S/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)",C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O,C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O,DJKGDNKYTKCJKD-UHFFFAOYSA-N,"1,4,5,6,7,7-hexachlorobicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid","406 to 410 °F (NTP, 1992)"
10168,487,"InChI=1S/C15H8O6/c16-9-3-1-2-7-11(9)14(19)12-8(13(7)18)4-6(15(20)21)5-10(12)17/h1-5,16-17H,(H,20,21)",C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,FCDLCPWAQCPTKC-UHFFFAOYSA-N,"4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylic acid","610 °F (NTP, 1992)"
44374,487,InChI=1S/C20H11NO2/c22-21(23)20-16-7-2-1-6-14(16)15-10-8-12-4-3-5-13-9-11-17(20)19(15)18(12)13/h1-11H,C1=CC=C2C(=C1)C3=C4C(=C2[N+](=O)[O-])C=CC5=CC=CC(=C54)C=C3,C1=CC=C2C(=C1)C3=C4C(=C2[N+](=O)[O-])C=CC5=CC=CC(=C54)C=C3,NMMAFYSZGOFZCM-UHFFFAOYSA-N,6-nitrobenzo[a]pyrene,250.5-251 °C; 255-256 °C
50958,487,InChI=1S/C20H11NO2/c22-21(23)18-10-7-12-5-6-14-11-13-3-1-2-4-15(13)16-8-9-17(18)19(12)20(14)16/h1-11H,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=C(C=C5)[N+](=O)[O-])C=C3,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=C(C=C5)[N+](=O)[O-])C=C3,ICKISBPYFVBVQG-UHFFFAOYSA-N,1-nitrobenzo[a]pyrene,250-250.5 °C
50961,487,InChI=1S/C20H11NO2/c22-21(23)18-10-7-12-5-8-16-15-4-2-1-3-13(15)11-14-6-9-17(18)19(12)20(14)16/h1-11H,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C(C=CC(=C54)C=C3)[N+](=O)[O-],C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C(C=CC(=C54)C=C3)[N+](=O)[O-],CQIJHYPCKYZMIV-UHFFFAOYSA-N,3-nitrobenzo[a]pyrene,211-212 °C
62067,487,"InChI=1S/C11H13F3N2O3S.C4H11NO2/c1-6-4-7(2)10(5-9(6)15-8(3)17)16-20(18,19)11(12,13)14;6-3-1-5-2-4-7/h4-5,16H,1-3H3,(H,15,17);5-7H,1-4H2",CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C.C(CO)NCCO,CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C.C(CO)NCCO,JDMXBYDZNLFFCJ-UHFFFAOYSA-N,"N-[2,4-dimethyl-5-(trifluoromethylsulfonylamino)phenyl]acetamide;2-(2-hydroxyethylamino)ethanol",106-108 °C
268208,487,"InChI=1S/C18H14O4/c1-11-17(13-6-4-3-5-7-13)18(20)15-9-8-14(22-12(2)19)10-16(15)21-11/h3-10H,1-2H3",CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C)C3=CC=CC=C3,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C)C3=CC=CC=C3,DPIAJERHFDBLPT-UHFFFAOYSA-N,(2-methyl-4-oxo-3-phenylchromen-7-yl) acetate,161 - 162 °C
